,FaqID,Val,GrpID
1497,117888,4,6
1498,138807,4,7
1499,68555,4,7
1500,55813,1,7
1501,5507,4,7
1502,6472,2,7
1503,19799,4,7
1504,2467,2,7
1505,123636,4,7
1506,9536,4,7
1507,2591,2,7
1508,138489,2,7
1509,22819,2,7
1510,831,4,7
1511,43666,2,7
1512,87653,3,7
1513,79137,4,7
1514,26293,3,7
1515,64088,3,7
1516,82730,4,7
1517,133085,3,7
1518,91125,3,7
1519,114749,2,7
1520,83569,2,7
1521,71018,2,7
1522,139062,4,7
1523,67050,4,7
1524,120493,4,7
1525,116164,4,7
1526,73420,2,7
1527,70065,2,7
1528,67600,3,7
1529,106009,2,7
1530,96402,1,7
1531,83280,2,7
1532,26205,4,7
1533,118423,3,7
1534,109161,4,7
1535,101361,4,7
1536,66568,3,7
1537,31968,4,7
1538,25528,4,7
1539,122906,4,7
1540,106892,4,7
1541,55342,4,7
1542,120351,3,7
1543,121510,4,7
1544,66429,1,7
1545,105485,4,7
1546,9959,2,7
1547,83325,4,7
1548,26786,4,7
1549,5085,4,7
1550,117550,4,7
1551,80315,4,7
1552,86570,3,7
1553,50220,4,7
1554,116912,4,7
1555,87021,4,7
1556,13218,2,7
1557,42500,2,7
1558,17580,4,7
1559,52866,4,7
1560,111217,4,7
1561,3963,4,7
1562,121722,1,7
1563,61074,4,7
1564,37042,2,7
1565,89219,2,7
1566,84395,4,7
1567,131786,4,7
1568,124961,4,7
1569,7618,4,7
1570,89772,4,8
1571,57061,4,8
1572,133136,4,8
1573,23138,4,8
1574,139916,4,8
1575,9822,1,8
1576,17160,4,8
1577,29215,4,8
1578,53424,4,8
1579,30448,4,8
1580,115945,1,8
1581,102958,4,8
1582,34288,1,8
1583,44215,2,8
1584,65104,4,8
1585,126959,1,8
1586,106509,4,8
1587,88624,1,8
1588,137042,4,8
1589,28575,1,8
1590,100029,4,8
1591,111979,4,8
1592,5414,4,8
1593,100395,1,8
1594,61054,4,8
1595,119259,4,8
1596,18402,4,8
1597,59050,4,8
1598,112240,2,8
1599,2735,4,8
1600,40683,4,8
1601,62158,1,8
1602,114805,4,8
1603,103965,4,8
1604,39042,4,8
1605,23260,4,8
1606,60478,1,8
1607,45113,4,8
1608,124054,4,8
1609,2495,4,8
1610,42758,4,8
1611,63845,4,8
1612,8734,4,8
1613,94607,4,8
1614,52487,1,8
1615,33449,4,8
1616,100794,4,8
1617,91594,1,8
1618,138221,1,8
1619,74667,1,8
1620,17399,1,8
1621,130104,4,8
1622,23270,4,8
1623,127857,1,8
1624,140300,4,8
1625,58110,4,8
1626,41386,4,8
1627,71149,4,8
1628,32709,4,8
1629,73341,4,8
1630,50665,1,8
1631,94815,1,8
1632,78898,4,8
1633,64792,4,8
1634,64594,4,8
1635,3765,4,8
1636,71118,4,8
1637,2532,4,8
1638,109879,4,8
1639,113629,4,8
1640,20024,1,8
1641,118327,4,8
1642,63893,4,8
1643,81465,4,8
1644,48832,1,8
1645,130383,1,8
1646,140856,1,8
1647,21962,4,8
1648,34688,4,8
1649,108109,4,8
1650,134410,4,8
1651,84931,4,8
1652,3563,4,8
1653,102914,4,8
1654,120851,4,8
1655,59736,4,8
1656,59723,4,8
1657,94950,1,8
1658,32375,4,8
1659,88564,4,8
1660,68025,1,8
1661,98388,4,8
1662,97321,4,8
1663,44044,4,8
1664,33364,4,8
1665,82572,4,8
1666,82026,4,8
1667,49532,4,8
1668,37260,4,8
1669,139088,4,8
1670,89012,4,8
1671,75981,4,8
1672,723,4,8
1673,103180,4,8
1674,62061,4,8
1675,141154,4,8
1676,48235,2,8
1677,122818,4,8
1678,94899,1,8
1679,51451,4,8
1680,62855,4,8
1681,119449,4,8
1682,12496,1,8
1683,75802,4,8
1684,18941,4,8
1685,130684,4,8
1686,60258,4,8
1687,67491,1,8
1688,104393,4,8
1689,12463,4,8
1690,24305,1,8
1691,110540,4,8
1692,68678,1,8
1693,91993,1,8
1694,111234,1,8
1695,40896,2,8
1696,35909,4,8
1697,70446,4,8
1698,74925,4,8
1699,39107,4,8
1700,57290,1,8
1701,124831,1,8
1702,73225,4,8
1703,83412,4,8
1704,22067,1,8
1705,96818,4,8
1706,136519,4,8
1707,46189,2,8
1708,135165,1,8
1709,3012,4,8
1710,130703,1,8
1711,112185,1,8
1712,96083,4,8
1713,25308,1,8
1714,59703,4,8
1715,65463,1,8
1716,10626,4,8
1717,30203,1,8
1718,78713,4,8
1719,84759,4,8
1720,4901,4,8
1721,27068,4,8
1722,45074,4,8
1723,25022,4,8
1724,99728,1,8
1725,9094,4,8
1726,140397,4,8
1727,100746,2,8
1728,57199,2,8
1729,84465,4,8
1730,142145,4,8
1731,74260,4,8
1732,4257,1,8
1733,52048,4,8
1734,58655,4,8
1735,63633,1,8
1736,130113,4,8
1737,18524,4,8
1738,130222,4,8
1739,94489,4,8
1740,81069,4,8
1741,64936,4,8
1742,38325,4,8
1743,64471,4,8
1744,99292,4,8
1745,133282,4,8
1746,101468,4,9
1747,70818,4,9
1748,27933,4,9
1749,2118,4,9
1750,42527,4,9
1751,21169,4,9
1752,100476,4,9
1753,54417,4,9
1754,33598,4,9
1755,104287,4,9
1756,120798,4,9
1757,138149,4,9
1758,13063,4,9
1759,58940,4,9
1760,5153,4,9
1761,132230,4,9
1762,35814,4,9
1763,22198,2,9
1764,57958,4,9
1765,33203,4,9
1766,106948,4,9
1767,84383,4,9
1768,135351,4,9
1769,128441,4,9
1770,71777,4,9
1771,105382,4,9
1772,10752,4,9
1773,133900,4,9
1774,99667,3,9
1775,4717,4,9
1776,62202,4,9
1777,30131,4,9
1778,75992,4,9
1779,82728,4,9
1780,21682,4,9
1781,101361,4,9
1782,72806,4,9
1783,12284,4,9
1784,56100,4,9
1785,139917,4,9
1786,91768,4,9
1787,33809,4,9
1788,49720,4,9
1789,799,4,9
1790,140966,4,9
1791,87375,2,9
1792,3718,4,9
1793,68334,4,9
1794,142003,4,9
1795,139367,4,9
1796,118493,4,9
1797,111838,4,9
1798,131356,4,9
1799,86837,4,9
1800,133084,4,9
1801,126934,4,9
1802,113018,4,9
1803,48832,4,9
1804,115233,4,9
1805,82943,4,9
1806,118439,4,9
1807,122905,4,9
1808,68556,4,9
1809,46995,4,9
1810,57900,4,9
1811,58608,4,9
1812,19450,4,9
1813,57379,4,9
1814,62689,4,9
1815,7195,4,9
1816,120869,4,9
1817,84700,4,9
1818,57288,4,9
1819,37696,4,9
1820,142196,4,9
1821,115042,4,9
1822,121657,4,9
1823,31973,4,9
1824,58399,4,9
1825,23458,4,9
1826,136638,4,9
1827,18220,3,9
1828,98586,4,9
1829,78947,4,9
1830,102163,4,9
1831,75348,4,9
1832,1705,4,9
1833,25156,4,9
1834,24672,4,9
1835,6782,3,9
1836,139218,4,9
1837,129786,4,9
1838,2544,4,9
1839,67050,1,9
1840,132562,4,9
1841,15160,4,9
1842,137710,4,9
1843,36562,4,9
1844,3323,4,9
1845,85774,4,9
1846,12282,4,9
1847,51660,4,9
1848,43333,4,9
1849,24984,4,9
1850,88139,4,9
1851,118944,4,9
1852,74119,4,9
1853,105485,4,9
1854,93017,4,9
1855,48776,4,9
1856,81554,4,9
1857,35906,4,9
1858,43463,4,9
1859,121060,4,9
1860,91267,4,9
1861,31377,4,9
1862,99786,4,9
1863,64827,4,9
1864,30324,4,9
1865,135574,4,9
1866,4437,4,9
1867,99383,4,9
1868,98120,4,9
1869,33128,4,9
1870,117888,4,9
1871,90924,4,9
1872,138163,4,9
1873,107720,4,9
1874,118066,4,9
1875,26205,4,9
1876,129210,4,9
1877,89707,4,9
1878,29484,4,9
1879,53708,4,9
1880,137982,4,9
1881,77332,4,9
1882,16243,4,9
1883,85745,4,9
1884,88676,4,9
1885,123636,4,9
1886,113958,4,9
1887,91690,4,9
1888,16039,4,9
1889,117674,4,9
1890,128548,4,9
1891,84649,4,9
1892,31580,2,9
1893,102334,4,9
1894,58655,4,9
1895,58441,4,9
1896,108138,4,9
1897,136556,4,9
1898,66110,4,9
1899,7618,4,9
1900,129586,4,9
1901,141067,4,9
1902,41049,4,9
1903,128687,4,9
1904,53375,1,9
1905,128278,4,9
1906,10540,4,9
1907,99812,4,9
1908,30677,4,9
1909,40159,4,9
1910,73339,4,9
1911,74115,4,9
1912,88034,4,9
1913,131352,4,9
1914,136716,4,9
1915,106150,4,9
1916,78357,4,9
1917,63972,4,9
1918,10859,4,9
1919,21252,4,9
1920,108067,4,9
1921,131433,4,9
1922,21388,4,9
1923,35882,4,9
1924,137580,4,9
1925,14866,4,9
1926,83325,4,9
1927,97075,4,9
1928,16926,4,9
1929,21699,4,9
1930,96944,4,9
1931,61364,4,9
1932,130436,4,9
1933,45091,4,9
1934,101051,4,9
1935,95595,4,9
1936,37830,4,9
1937,38046,4,9
1938,140699,4,9
1939,95696,4,9
1940,79137,4,9
1941,131940,4,9
1942,21010,4,9
1943,55507,4,9
1944,132955,4,9
1945,2010,4,9
1946,53995,4,10
1947,88312,4,10
1948,91690,4,10
1949,48906,4,10
1950,121082,4,10
1951,84289,4,10
1952,24025,4,10
1953,123035,4,10
1954,114802,4,10
1955,16039,4,10
1956,17131,4,10
1957,23270,4,10
1958,130913,4,10
1959,15140,4,10
1960,45058,4,10
1961,75992,4,10
1962,82704,4,10
1963,67519,4,10
1964,133515,4,10
1965,23293,4,10
1966,97077,4,10
1967,58631,4,10
1968,56100,4,10
1969,67336,4,10
1970,78252,4,10
1971,82728,4,10
1972,26297,3,10
1973,5153,4,10
1974,23815,4,10
1975,102163,4,10
1976,60497,4,10
1977,91753,4,10
1978,19760,4,10
1979,77360,4,10
1980,2258,3,10
1981,24721,4,10
1982,34421,4,10
1983,60547,4,10
1984,136617,4,10
1985,139903,4,10
1986,20834,4,10
1987,71777,4,10
1988,84700,4,10
1989,105499,4,10
1990,25667,4,10
1991,17051,4,10
1992,119202,4,10
1993,2239,4,10
1994,57797,4,10
1995,111500,3,10
1996,73733,4,10
1997,12945,4,10
1998,112101,4,10
1999,114682,4,10
2000,19717,4,10
2001,58312,4,10
2002,133075,4,10
2003,24424,4,10
2004,1130,4,10
2005,58635,4,10
2006,138650,4,10
2007,87000,4,10
2008,9554,4,10
2009,137982,4,10
2010,133401,4,10
2011,40783,4,10
2012,132826,4,10
2013,111796,4,10
2014,123605,4,10
2015,53750,4,10
2016,35331,4,10
2017,95591,4,10
2018,5126,4,10
2019,12496,4,10
2020,132562,4,10
2021,109212,4,10
2022,25726,4,10
2023,105433,4,10
2024,1676,4,10
2025,45746,4,10
2026,40910,4,10
2027,109475,4,10
2028,63004,4,10
2029,21252,4,10
2030,7618,4,10
2031,11495,4,10
2032,103176,4,10
2033,32559,4,10
2034,12479,4,10
2035,104393,4,10
2036,39491,4,10
2037,77198,4,10
2038,113085,4,10
2039,123012,4,10
2040,94607,4,10
2041,29341,4,10
2042,105461,4,10
2043,123701,4,10
2044,87543,4,10
2045,3118,4,10
2046,123636,4,10
2047,139408,4,10
2048,110610,4,10
2049,122496,4,10
2050,29688,4,10
2051,31694,4,10
2052,59121,4,10
2053,70074,4,10
2054,140404,4,10
2055,81554,4,10
2056,17399,4,10
2057,106229,4,10
2058,70973,4,10
2059,112738,4,10
2060,10324,4,10
2061,140966,4,10
2062,65119,4,10
2063,64067,4,10
2064,132906,4,10
2065,133136,4,10
2066,45022,4,10
2067,30153,4,10
2068,104209,4,10
2069,135372,4,10
2070,59809,2,10
2071,51572,4,10
2072,68518,4,10
2073,115533,4,10
2074,84872,4,10
2075,24926,4,10
2076,108138,4,10
2077,21169,4,10
2078,87187,4,10
2079,13548,4,10
2080,42373,4,10
2081,52928,4,10
2082,32873,4,10
2083,18561,4,10
2084,63315,4,10
2085,6661,4,10
2086,65707,4,10
2087,107381,4,10
2088,60256,3,10
2089,99755,4,10
2090,91863,1,10
2091,45412,4,10
2092,10499,4,10
2093,17060,4,10
2094,136716,4,10
2095,35604,4,10
2096,9536,4,10
2097,120493,4,10
2098,51826,4,10
2099,35442,4,10
2100,82703,4,10
2101,11152,4,10
2102,23439,4,10
2103,39964,4,10
2104,33203,4,10
2105,30677,4,10
2106,28609,4,10
2107,114791,4,10
2108,11073,4,10
2109,33195,4,10
2110,93026,4,10
2111,96444,4,10
2112,58399,4,10
2113,24373,2,10
2114,70366,4,10
2115,62139,4,10
2116,18282,4,10
2117,42998,4,11
2118,58441,4,11
2119,59703,4,11
2120,132955,4,11
2121,31994,4,11
2122,125445,1,11
2123,107718,1,11
2124,120280,4,11
2125,26971,4,11
2126,65140,4,11
2127,4437,4,11
2128,6570,4,11
2129,18296,4,11
2130,137500,4,11
2131,1594,4,11
2132,140793,1,11
2133,85046,4,11
2134,86837,4,11
2135,97075,4,11
2136,46939,4,11
2137,109177,1,11
2138,83557,4,11
2139,26856,1,11
2140,102222,3,11
2141,14540,4,11
2142,10191,1,11
2143,88555,4,11
2144,68556,3,11
2145,3585,3,11
2146,102163,4,11
2147,130488,1,11
2148,49720,1,11
2149,59449,4,11
2150,91690,4,11
2151,25080,4,11
2152,93925,4,11
2153,110127,1,11
2154,124548,4,11
2155,138605,4,11
2156,115139,4,11
2157,61304,4,11
2158,57481,4,11
2159,13117,1,11
2160,138807,4,11
2161,5480,1,11
2162,69336,1,11
2163,138164,4,11
2164,52816,4,11
2165,45902,4,11
2166,131257,4,11
2167,101935,4,11
2168,115209,4,11
2169,37513,4,11
2170,3118,4,11
2171,95696,4,11
2172,11800,4,11
2173,77944,4,11
2174,121722,4,11
2175,27400,4,11
2176,24672,4,11
2177,66746,4,11
2178,85265,4,11
2179,5874,1,11
2180,139353,4,11
2181,78403,4,11
2182,34596,4,11
2183,50972,4,11
2184,96944,4,11
2185,54550,4,11
2186,115042,1,11
2187,36353,4,11
2188,132384,4,11
2189,105573,4,11
2190,121371,4,11
2191,102705,4,11
2192,114682,4,11
2193,97169,4,11
2194,99997,4,11
2195,2010,4,11
2196,2455,4,11
2197,50812,4,11
2198,97409,4,11
2199,99553,4,11
2200,101361,4,11
2201,42824,4,11
2202,8687,4,11
2203,89014,4,11
2204,70065,4,11
2205,100769,4,11
2206,92733,4,11
2207,28660,4,11
2208,11371,4,11
2209,27937,4,11
2210,102463,4,11
2211,136716,4,11
2212,83772,4,11
2213,57797,4,11
2214,65104,4,11
2215,138485,4,11
2216,54442,2,11
2217,37509,4,11
2218,96818,4,11
2219,66429,4,11
2220,55367,1,11
2221,138578,4,11
2222,87565,1,11
2223,119874,4,11
2224,70498,4,11
2225,82930,4,11
2226,51693,2,11
2227,35013,4,11
2228,41164,3,11
2229,41501,4,11
2230,129971,4,11
2231,71998,4,11
2232,53375,4,11
2233,2896,4,11
2234,74115,4,11
2235,109882,4,11
2236,93192,4,11
2237,117856,4,11
2238,136921,4,11
2239,62577,1,11
2240,54808,1,11
2241,66245,4,11
2242,110977,4,11
2243,21252,4,11
2244,141996,4,11
2245,86901,4,11
2246,91831,4,11
2247,42500,4,11
2248,9543,4,11
2249,62108,4,11
2250,82636,4,11
2251,28012,4,11
2252,59583,4,11
2253,61720,1,11
2254,114576,4,11
2255,55813,4,11
2256,15263,4,11
2257,36389,4,11
2258,96326,4,11
2259,21010,4,11
2260,83222,4,11
2261,41846,4,11
2262,78041,4,11
2263,50220,4,11
2264,107676,1,11
2265,58578,4,11
2266,10329,4,11
2267,52696,4,11
2268,75992,4,11
2269,107989,4,11
2270,137580,4,11
2271,46199,4,11
2272,85745,4,11
2273,134651,4,11
2274,67050,4,11
2275,136638,4,11
2276,35906,3,11
2277,122819,4,11
2278,9255,4,11
2279,71093,4,11
2280,82367,4,11
2281,140966,4,11
2282,99812,4,11
2283,133084,4,11
2284,142417,1,11
2285,74119,4,11
2286,135532,4,11
2287,135718,4,11
2288,108457,4,11
2289,14207,4,11
2290,103023,4,11
2291,130436,1,11
2292,42247,1,11
2293,137543,4,11
2294,91267,4,11
2295,15291,4,11
2296,131352,3,11
2297,139553,4,11
2298,119774,4,11
2299,95782,4,11
2300,59256,1,11
2301,119803,4,11
2302,31580,4,11
2303,890,4,11
2304,136599,4,11
2305,80315,4,11
2306,137445,4,11
2307,62380,4,11
2308,40110,4,11
2309,60163,4,11
2310,53995,4,11
2311,29884,4,11
2312,84210,4,11
2313,111621,1,11
2314,75764,4,11
2315,112934,4,11
2316,10328,4,11
2317,129210,4,11
2318,97197,4,11
2319,63523,4,11
2320,21388,4,11
2321,98123,4,11
2322,44676,4,11
2323,38594,1,11
2324,90581,4,11
2325,99383,1,11
2326,12284,3,11
2327,6134,1,11
2328,76148,4,11
2329,66134,1,11
2330,93017,1,11
2331,54368,1,11
2332,61843,4,11
2333,71767,4,11
2334,49429,4,11
2335,74082,4,11
2336,61322,4,11
2337,136962,4,11
2338,73225,4,11
2339,2544,4,11
2340,63972,4,11
2341,45860,1,11
2342,44044,4,11
2343,128548,4,11
2344,137040,4,11
2345,117674,4,11
2346,23602,1,11
2347,74667,4,11
2348,127232,4,11
2349,116512,4,11
2350,3215,4,11
2351,132631,4,11
2352,3650,1,11
2353,69458,4,11
2354,15205,4,11
2355,65361,4,11
2356,7219,4,11
2357,105485,4,11
2358,115533,4,11
2359,107674,4,11
2360,97078,4,11
2361,126726,4,11
2362,41386,4,11
2363,19717,4,11
2364,123536,1,11
2365,86897,1,11
2366,57484,4,11
2367,128462,4,11
2368,46995,4,11
2369,62410,4,11
2370,18220,4,11
2371,120869,4,11
2372,13218,4,11
2373,115543,4,11
2374,6334,4,11
2375,129607,4,11
2376,28655,4,11
2377,39269,4,11
2378,102013,1,11
2379,63694,2,11
2380,49313,1,11
2381,9202,4,11
2382,108249,4,11
2383,48981,4,11
2384,5051,4,11
2385,82703,4,11
2386,81456,4,11
2387,45624,4,12
2388,78403,1,12
2389,123176,2,12
2390,25528,4,12
2391,89014,4,12
2392,26971,4,12
2393,2118,3,12
2394,114130,1,12
2395,114178,1,12
2396,6754,4,12
2397,114491,3,12
2398,8784,4,12
2399,137695,4,12
2400,105016,4,12
2401,111217,3,12
2402,18058,4,12
2403,120869,4,12
2404,135176,3,12
2405,10329,2,12
2406,58399,4,12
2407,114682,4,12
2408,141192,4,12
2409,128633,1,12
2410,74260,4,12
2411,831,1,12
2412,115042,4,12
2413,15160,3,12
2414,48940,4,12
2415,92286,4,12
2416,101017,4,12
2417,115209,4,12
2418,112101,4,12
2419,101148,4,12
2420,2263,4,12
2421,84872,4,12
2422,45404,4,12
2423,97438,4,12
2424,99812,4,12
2425,28219,4,12
2426,47400,4,12
2427,54417,4,12
2428,82930,4,12
2429,12484,4,12
2430,88995,4,12
2431,12343,3,12
2432,28655,4,12
2433,31968,4,12
2434,29771,4,12
2435,87658,4,12
2436,83806,4,12
2437,63446,4,12
2438,34606,4,12
2439,32827,4,12
2440,128278,4,12
2441,75139,4,12
2442,2253,1,12
2443,10191,4,12
2444,2913,4,12
2445,52866,4,12
2446,20032,3,12
2447,129993,4,12
2448,68711,3,12
2449,44044,3,12
2450,107719,3,12
2451,127097,4,12
2452,113018,4,12
2453,130436,4,12
2454,9536,4,12
2455,57727,4,12
2456,30677,4,12
2457,50023,4,12
2458,89070,1,12
2459,17967,4,12
2460,37825,4,12
2461,41164,4,12
2462,19151,4,12
2463,83704,1,12
2464,17090,4,12
2465,62918,1,12
2466,83280,4,12
2467,54808,4,12
2468,124436,4,12
2469,28097,4,12
2470,132384,4,12
2471,4710,4,12
2472,64643,4,12
2473,52297,4,12
2474,23566,1,12
2475,91964,4,12
2476,102222,4,12
2477,21682,4,12
2478,65026,4,12
2479,2010,4,12
2480,125518,1,12
2481,79786,3,12
2482,58655,4,12
2483,72236,4,12
2484,106557,4,12
2485,111796,4,12
2486,81062,3,12
2487,5777,4,12
2488,55813,4,12
2489,26205,4,12
2490,85436,4,12
2491,3585,4,12
2492,76520,4,12
2493,17580,4,12
2494,111467,4,12
2495,93926,4,12
2496,113786,4,12
2497,53369,1,12
2498,63315,3,12
2499,61003,4,12
2500,32895,4,12
2501,69934,4,12
2502,99682,3,12
2503,29884,1,12
2504,116702,4,12
2505,136638,4,12
2506,12058,4,12
2507,53617,4,12
2508,77332,4,12
2509,87708,4,12
2510,44255,4,12
2511,52696,4,12
2512,112095,4,12
2513,12284,4,12
2514,83569,4,12
2515,111717,4,12
2516,23439,4,12
2517,132403,4,12
2518,75347,4,12
2519,25659,4,12
2520,50264,4,12
2521,27400,4,12
2522,10604,4,12
2523,113671,3,12
2524,59723,4,12
2525,68556,4,12
2526,8622,4,12
2527,67600,4,12
2528,5507,4,12
2529,40402,4,12
2530,131249,3,12
2531,81135,1,12
2532,21252,4,12
2533,67412,1,12
2534,131975,4,12
2535,59589,4,12
2536,115533,4,12
2537,28139,4,12
2538,24803,1,12
2539,78316,3,12
2540,64272,4,12
2541,38519,1,12
2542,56749,4,12
2543,119942,4,12
2544,65343,4,12
2545,88052,4,12
2546,25368,4,12
2547,93364,4,12
2548,109501,4,12
2549,49422,4,12
2550,96213,4,12
2551,65104,4,12
2552,117110,4,12
2553,33203,3,12
2554,112934,4,12
2555,90016,4,12
2556,12423,4,12
2557,64033,4,12
2558,83361,4,12
2559,66855,4,12
2560,18753,2,12
2561,68810,4,12
2562,77776,3,12
2563,77198,4,12
2564,108321,4,12
2565,81456,3,12
2566,28346,4,12
2567,37696,4,12
2568,88239,4,12
2569,133564,4,12
2570,55731,3,12
2571,53375,4,12
2572,96638,4,12
2573,53433,4,12
2574,96921,4,12
2575,35906,4,12
2576,63392,4,12
2577,78424,4,12
2578,51380,4,12
2579,85774,4,12
2580,84834,4,12
2581,96093,4,12
2582,128462,4,12
2583,2960,3,12
2584,104209,4,12
2585,15784,4,12
2586,7401,3,12
2587,85745,4,12
2588,42373,4,12
2589,16926,2,12
2590,121661,4,12
2591,138164,4,12
2592,82149,4,12
2593,31271,1,12
2594,93908,1,12
2595,130651,4,12
2596,63004,4,12
2597,70589,4,12
2598,14505,4,12
2599,79570,4,12
2600,9202,4,12
2601,36200,4,12
2602,4437,4,12
2603,5233,4,12
2604,136716,4,12
2605,99667,4,12
2606,59256,4,12
2607,62789,2,12
2608,98120,4,12
2609,123636,4,12
2610,128687,4,12
2611,11922,4,12
2612,134369,4,13
2613,58110,4,13
2614,39964,4,13
2615,118420,4,13
2616,6073,4,13
2617,10626,4,13
2618,63044,2,13
2619,62855,4,13
2620,97528,1,13
2621,49639,4,13
2622,106509,4,13
2623,11574,4,13
2624,118327,4,13
2625,83010,4,13
2626,8734,4,13
2627,49349,4,13
2628,130087,4,13
2629,88564,4,13
2630,68856,4,13
2631,40543,4,13
2632,116228,4,13
2633,44215,4,13
2634,141878,4,13
2635,111643,4,13
2636,23260,4,13
2637,135049,4,13
2638,47657,4,13
2639,6334,4,13
2640,70366,4,13
2641,111314,1,13
2642,45238,4,13
2643,212,4,13
2644,37260,4,13
2645,101418,1,13
2646,69027,4,13
2647,83415,4,13
2648,2495,4,13
2649,50665,4,13
2650,140509,4,13
2651,82549,4,13
2652,106037,4,13
2653,4373,4,13
2654,126282,4,13
2655,2532,4,13
2656,124237,4,13
2657,57061,4,13
2658,59723,4,13
2659,107043,1,13
2660,84337,4,13
2661,17343,4,13
2662,115139,1,13
2663,127780,4,13
2664,39109,1,13
2665,65727,4,13
2666,18377,4,13
2667,97231,4,13
2668,112050,4,13
2669,52928,4,13
2670,72,4,13
2671,43631,2,13
2672,134274,4,13
2673,34780,4,13
2674,69793,4,13
2675,78863,4,13
2676,66746,1,13
2677,137830,4,13
2678,40896,4,13
2679,119803,3,13
2680,104209,4,13
2681,125622,4,13
2682,109475,4,13
2683,59050,4,13
2684,89611,4,13
2685,77519,4,13
2686,56681,4,13
2687,102632,4,13
2688,13346,4,13
2689,42998,1,13
2690,129610,3,13
2691,141154,2,13
2692,34688,4,13
2693,101892,4,13
2694,39042,4,13
2695,142311,4,13
2696,74925,4,13
2697,93327,4,13
2698,59291,4,13
2699,83772,4,13
2700,129397,4,13
2701,103688,4,13
2702,122818,4,13
2703,79276,4,13
2704,112101,4,13
2705,130104,4,13
2706,70622,4,13
2707,74518,4,13
2708,114735,4,13
2709,53087,4,13
2710,74560,4,13
2711,14946,4,13
2712,127530,4,13
2713,50812,4,13
2714,136579,4,13
2715,64792,4,13
2716,114609,1,13
2717,39188,4,13
2718,74589,4,13
2719,127285,4,13
2720,17399,4,13
2721,519,4,13
2722,131117,4,13
2723,68608,4,13
2724,109879,4,13
2725,52643,4,13
2726,40683,4,13
2727,129210,4,13
2728,108331,4,13
2729,112773,1,13
2730,108505,1,13
2731,48235,4,13
2732,100148,1,13
2733,21252,4,13
2734,29976,4,13
2735,63692,4,13
2736,35743,4,13
2737,45404,4,13
2738,111382,4,13
2739,57727,4,13
2740,101085,4,13
2741,37509,4,13
2742,2373,4,13
2743,142145,4,13
2744,95646,4,13
2745,42786,4,13
2746,95711,4,13
2747,131841,4,13
2748,27068,4,13
2749,73688,4,13
2750,108405,4,13
2751,42538,4,13
2752,41378,4,13
2753,138605,1,13
2754,32709,4,13
2755,9661,4,13
2756,83557,4,13
2757,28198,4,13
2758,12463,4,13
2759,566,4,13
2760,130293,4,13
2761,17060,4,13
2762,142436,4,13
2763,110553,4,13
2764,124054,4,13
2765,18402,4,13
2766,122866,4,13
2767,131375,4,13
2768,74610,4,13
2769,88914,4,13
2770,94899,4,13
2771,94525,4,13
2772,98412,4,13
2773,88312,4,13
2774,53859,4,13
2775,38148,1,13
2776,137912,1,13
2777,106322,4,13
2778,107103,4,13
2779,78463,4,13
2780,26936,3,13
2781,87259,4,13
2782,100794,4,13
2783,65742,4,13
2784,30315,4,13
2785,124057,4,13
2786,76520,4,13
2787,26831,4,14
2788,107674,4,14
2789,60409,2,14
2790,1796,1,14
2791,91267,4,14
2792,9683,4,14
2793,25655,4,14
2794,75810,4,14
2795,124502,4,14
2796,136716,4,14
2797,23875,1,14
2798,15617,1,14
2799,108677,1,14
2800,79137,4,14
2801,131975,4,14
2802,31074,4,14
2803,39109,4,14
2804,14208,3,14
2805,89707,3,14
2806,67449,1,14
2807,13458,4,14
2808,115478,2,14
2809,140858,2,14
2810,5126,4,14
2811,66599,4,14
2812,76427,4,14
2813,117509,3,14
2814,21682,4,14
2815,130841,4,14
2816,35253,1,14
2817,82870,1,14
2818,97102,1,14
2819,85978,1,14
2820,33445,4,14
2821,103676,1,14
2822,118600,2,14
2823,123033,3,14
2824,79570,4,14
2825,100550,1,14
2826,39837,1,14
2827,119874,4,14
2828,88914,4,14
2829,9396,4,14
2830,141343,4,14
2831,48304,4,14
2832,48746,4,14
2833,109882,4,14
2834,9005,4,14
2835,27937,4,14
2836,30324,4,14
2837,50023,1,14
2838,28346,4,14
2839,135383,1,14
2840,91673,1,14
2841,118275,4,14
2842,49564,4,14
2843,80714,4,14
2844,136230,4,14
2845,39075,1,14
2846,131433,4,14
2847,15482,2,14
2848,90581,4,14
2849,10805,4,14
2850,7079,4,14
2851,130616,4,14
2852,58399,4,14
2853,131154,4,14
2854,39585,4,14
2855,119259,4,14
2856,88418,1,14
2857,79456,4,14
2858,39852,1,14
2859,35574,4,14
2860,71173,4,14
2861,65104,4,14
2862,3513,2,14
2863,76148,4,14
2864,87708,4,14
2865,11568,1,14
2866,25528,4,14
2867,78424,4,14
2868,116709,1,14
2869,123109,4,14
2870,132771,4,14
2871,106229,4,14
2872,79845,4,14
2873,96093,4,14
2874,83816,1,14
2875,14436,1,14
2876,34639,4,14
2877,109044,4,14
2878,98586,3,14
2879,12284,4,14
2880,84664,4,14
2881,50260,4,14
2882,124997,4,14
2883,2455,4,14
2884,70460,1,14
2885,96276,4,14
2886,98815,4,14
2887,92286,4,14
2888,119883,4,14
2889,74275,4,14
2890,12484,4,14
2891,126975,1,14
2892,130436,4,14
2893,37505,4,14
2894,110185,1,14
2895,95414,4,14
